time,power
6:00:02,     0.000
6:00:05,     0.000
6:00:08,     0.000
6:00:11,     0.000
6:00:14,     0.000
6:00:17,     0.000
6:00:20,     0.000
6:00:23,     0.000
6:00:26,     0.000
6:00:30,     0.000
6:00:33,     0.000
6:00:36,     0.000
6:00:39,     0.000
6:00:42,     0.000
6:00:45,     0.000
6:00:48,     0.000
6:00:51,     0.000
6:00:54,     0.000
6:00:57,     0.000
6:01:00,     0.000
6:01:03,     0.000
6:01:06,     0.000
6:01:09,     0.000
6:01:12,     0.000
6:01:15,     0.000
6:01:18,     0.000
6:01:21,     0.000
6:01:24,     0.000
6:01:27,     0.000
6:01:30,     0.000
6:01:33,     0.000
6:01:36,     0.000
6:01:39,     0.000
6:01:42,     0.000
6:01:45,     0.000
6:01:48,     0.000
6:01:51,     0.000
6:01:54,     0.000
6:01:57,     0.000
6:02:00,     0.000
6:02:03,     0.000
6:02:07,     0.000
6:02:10,     0.000
6:02:13,     0.000
6:02:16,     0.000
6:02:19,     0.000
6:02:22,     0.000
6:02:25,     0.000
6:02:28,     0.000
6:02:31,     0.000
6:02:34,     0.000
6:02:37,     0.000
6:02:40,     0.000
6:02:43,     0.000
6:02:46,     0.000
6:02:49,     0.000
6:02:52,     0.000
6:02:55,     0.000
6:02:58,     0.000
6:03:01,     0.000
6:03:04,     0.000
6:03:07,     0.000
6:03:11,     0.000
6:03:14,     0.000
6:03:17,     0.000
6:03:20,     0.000
6:03:23,     0.000
6:03:26,     0.000
6:03:29,     0.000
6:03:32,     1.460
6:03:35,     0.000
6:03:38,     1.460
6:03:41,     1.460
6:03:44,     0.000
6:03:47,     0.000
6:03:50,     1.460
6:03:53,     0.000
6:03:56,     1.460
6:03:59,     1.460
6:04:02,     2.920
6:04:05,     0.000
6:04:08,     1.460
6:04:11,     0.000
6:04:14,     1.460
6:04:17,     1.460
6:04:20,     1.460
6:04:24,     0.000
6:04:27,     1.460
6:04:30,     0.000
6:04:33,     0.000
6:04:36,     0.000
6:04:39,     0.000
6:04:42,     0.000
6:04:45,     0.000
6:04:48,     4.380
6:04:51,     0.000
6:04:54,     0.000
6:04:57,     1.460
6:05:00,     1.460
6:05:03,     1.460
6:05:06,     0.000
6:05:09,     0.000
6:05:12,     0.000
6:05:15,     1.460
6:05:18,     1.460
6:05:21,     1.460
6:05:24,     0.000
6:05:27,     0.000
6:05:31,     1.460
6:05:34,     0.000
6:05:37,     0.000
6:05:40,     0.000
6:05:43,     0.000
6:05:46,     0.000
6:05:49,     0.000
6:05:52,     1.460
6:05:55,     1.460
6:05:58,     5.840
6:06:01,     1.460
6:06:04,     1.460
6:06:07,     0.000
6:06:10,     0.000
6:06:13,     0.000
6:06:16,     1.460
6:06:19,     0.000
6:06:22,     1.460
6:06:25,     1.460
6:06:28,     2.920
6:06:31,     4.380
6:06:34,     1.460
6:06:37,     0.000
6:06:40,     1.460
6:06:44,     0.000
6:06:47,     0.000
6:06:50,     0.000
6:06:53,     1.460
6:06:56,     1.460
6:06:59,     1.460
6:07:02,     1.460
6:07:05,     1.460
6:07:08,     1.460
6:07:11,     0.000
6:07:14,     1.460
6:07:17,     1.460
6:07:20,     0.000
6:07:23,     1.460
6:07:26,     1.460
6:07:29,     0.000
6:07:32,     1.460
6:07:35,     0.000
6:07:38,     1.460
6:07:41,     0.000
6:07:44,     1.460
6:07:47,     1.460
6:07:50,     1.460
6:07:54,     0.000
6:07:57,     0.000
6:08:00,     0.000
6:08:03,     0.000
6:08:06,     0.000
6:08:09,     1.460
6:08:12,     1.460
6:08:15,     1.460
6:08:18,     5.840
6:08:21,     1.460
6:08:24,     1.460
6:08:27,     1.460
6:08:30,     1.460
6:08:33,     1.460
6:08:36,     1.460
6:08:39,     2.920
6:08:42,     0.000
6:08:45,     1.460
6:08:48,     1.460
6:08:51,     1.460
6:08:55,     0.000
6:08:58,     0.000
6:09:01,     0.000
6:09:04,     0.000
6:09:07,     0.000
6:09:10,     0.000
6:09:13,     0.000
6:09:16,     0.000
