time,power
6:00:00,     0.000
6:00:03,     0.000
6:00:06,     2.920
6:00:09,     2.920
6:00:13,     2.920
6:00:16,     2.920
6:00:19,     1.460
6:00:22,     0.000
6:00:25,     1.460
6:00:28,     5.840
6:00:31,     1.460
6:00:34,     0.000
6:00:37,     0.000
6:00:40,     2.920
6:00:43,     0.000
6:00:46,     2.920
6:00:49,     2.920
6:00:52,     0.000
6:00:55,     0.000
6:00:58,     1.460
6:01:01,     5.840
6:01:05,     0.000
6:01:08,     0.000
6:01:11,     2.920
6:01:14,     2.920
6:01:17,     1.460
6:01:20,     0.000
6:01:23,     0.000
6:01:26,     2.920
6:01:29,     5.840
6:01:32,     0.000
6:01:35,     0.000
6:01:38,     2.920
6:01:41,     0.000
6:01:44,     1.460
6:01:48,     1.460
6:01:51,     4.380
6:01:54,     1.460
6:01:57,     5.840
6:02:00,     5.840
6:02:03,     2.920
6:02:06,     0.000
6:02:09,     1.460
6:02:12,     2.920
6:02:15,     0.000
6:02:18,     2.920
6:02:21,     5.840
6:02:24,     1.460
6:02:27,     1.460
6:02:30,     2.920
6:02:33,     1.460
6:02:36,     2.920
6:02:40,     2.920
6:02:43,     1.460
6:02:46,     5.840
6:02:49,     1.460
6:02:52,     1.460
6:02:55,     2.920
6:02:58,     0.000
6:03:01,     1.460
6:03:04,     0.000
6:03:07,     2.920
6:03:10,     5.840
6:03:13,     2.920
6:03:16,     0.000
6:03:19,     2.920
6:03:22,     2.920
6:03:25,     0.000
6:03:28,     5.840
6:03:31,     1.460
6:03:35,     2.920
6:03:38,     0.000
6:03:41,     2.920
6:03:44,     1.460
6:03:47,     0.000
6:03:50,     5.840
6:03:53,     1.460
6:03:56,     1.460
6:03:59,     0.000
6:04:02,     1.460
6:04:05,     1.460
6:04:08,     1.460
6:04:11,     5.840
6:04:14,     2.920
6:04:17,     0.000
6:04:20,     5.840
6:04:23,     5.840
6:04:27,     2.920
6:04:30,     1.460
6:04:33,     2.920
6:04:36,     1.460
6:04:39,     1.460
6:04:42,     0.000
6:04:45,     1.460
6:04:48,     5.840
6:04:51,     1.460
6:04:54,     2.920
6:04:57,     5.840
6:05:00,     5.840
6:05:03,     5.840
6:05:06,     0.000
6:05:09,     2.920
6:05:12,     2.920
6:05:15,     1.460
6:05:18,     4.380
6:05:22,     5.840
6:05:25,     1.460
6:05:28,     5.840
6:05:31,     0.000
6:05:34,     5.840
6:05:37,     1.460
6:05:40,     1.460
6:05:43,     5.840
6:05:46,     1.460
6:05:49,     5.840
6:05:52,     5.840
6:05:55,     2.920
6:05:58,     2.920
6:06:01,     0.000
6:06:04,     5.840
6:06:07,     5.840
6:06:10,     5.840
6:06:14,     1.460
6:06:17,     2.920
6:06:20,     2.920
