time,power
6:00:00,     0.000
6:00:03,     2.920
6:00:06,     1.460
6:00:09,     0.000
6:00:12,     2.920
6:00:15,     0.000
6:00:18,     2.920
6:00:21,     0.000
6:00:24,     0.000
6:00:27,     2.920
6:00:30,     2.920
6:00:33,     0.000
6:00:36,     4.380
6:00:39,     0.000
6:00:42,     0.000
6:00:45,     2.920
6:00:48,     0.000
6:00:51,     0.000
6:00:54,     1.460
6:00:58,     0.000
6:01:01,     1.460
6:01:04,     5.840
6:01:07,     0.000
6:01:10,     2.920
6:01:13,     2.920
6:01:16,     2.920
6:01:19,     1.460
6:01:22,     1.460
6:01:25,     0.000
6:01:28,     0.000
6:01:31,     2.920
6:01:34,     1.460
6:01:37,     0.000
6:01:40,     0.000
6:01:43,     0.000
6:01:46,     0.000
6:01:49,     5.840
6:01:53,     2.920
6:01:56,     0.000
6:01:59,     2.920
6:02:02,     1.460
6:02:05,     2.920
6:02:08,     1.460
6:02:11,     0.000
6:02:14,     2.920
6:02:17,     1.460
6:02:20,     0.000
6:02:23,     2.920
6:02:26,     0.000
6:02:29,     2.920
6:02:32,     2.920
6:02:35,     0.000
6:02:38,     1.460
6:02:41,     2.920
6:02:44,     0.000
6:02:48,     5.840
6:02:51,     2.920
6:02:54,     0.000
6:02:57,     2.920
6:03:00,     0.000
6:03:03,     2.920
6:03:06,     1.460
6:03:09,     1.460
6:03:12,     2.920
6:03:15,     1.460
6:03:18,     1.460
6:03:21,     2.920
6:03:24,     1.460
6:03:27,     2.920
6:03:30,     1.460
6:03:33,     2.920
6:03:36,     1.460
6:03:39,     1.460
6:03:42,     2.920
6:03:46,     2.920
6:03:49,     2.920
6:03:52,     1.460
6:03:55,     2.920
6:03:58,     1.460
6:04:01,     1.460
6:04:04,     5.840
6:04:07,     2.920
6:04:10,     0.000
6:04:13,     5.840
6:04:16,     2.920
6:04:19,     5.840
6:04:22,     0.000
6:04:25,     5.840
6:04:28,     5.840
6:04:31,     2.920
6:04:34,     5.840
6:04:38,     0.000
6:04:41,     2.920
6:04:44,     1.460
6:04:47,     0.000
6:04:50,     1.460
6:04:53,     1.460
6:04:56,     0.000
6:04:59,     1.460
6:05:02,     2.920
6:05:05,     2.920
6:05:08,     2.920
6:05:11,     1.460
6:05:14,     2.920
6:05:17,     1.460
6:05:20,     0.000
6:05:23,     2.920
6:05:26,     5.840
6:05:29,     1.460
6:05:32,     2.920
6:05:36,     5.840
6:05:39,     1.460
6:05:42,     0.000
6:05:45,     0.000
6:05:48,     0.000
6:05:51,     5.840
6:05:54,     0.000
6:05:57,     5.840
6:06:00,     2.920
6:06:03,     0.000
6:06:06,     1.460
6:06:09,     5.840
6:06:12,     2.920
6:06:15,     1.460
6:06:18,     5.840
6:06:21,     2.920
6:06:24,     2.920
6:06:27,     1.460
6:06:30,     2.920
6:06:34,     5.840
6:06:37,     1.460
6:06:40,     2.920
6:06:43,     2.920
6:06:46,     2.920
6:06:49,     1.460
6:06:52,     2.920
6:06:55,     5.840
6:06:58,     1.460
6:07:01,     5.840
6:07:04,     1.460
6:07:07,     2.920
