time,power
6:00:01,     0.000
6:00:04,     0.000
6:00:07,     0.000
6:00:10,     2.920
6:00:13,     1.460
6:00:16,     0.000
6:00:19,     2.920
6:00:22,     0.000
6:00:26,     1.460
6:00:29,     5.840
6:00:32,     1.460
6:00:35,     2.920
6:00:38,     1.460
6:00:41,     0.000
6:00:44,     2.920
6:00:47,     0.000
6:00:50,     0.000
6:00:53,     5.840
6:00:56,     0.000
6:00:59,     0.000
6:01:02,     0.000
6:01:05,     0.000
6:01:08,     1.460
6:01:11,     5.840
6:01:14,     1.460
6:01:18,     1.460
6:01:21,     2.920
6:01:24,     1.460
6:01:27,     2.920
6:01:30,     0.000
6:01:33,     0.000
6:01:36,     2.920
6:01:39,     5.840
6:01:42,     1.460
6:01:45,     2.920
6:01:48,     2.920
6:01:51,     0.000
6:01:54,     1.460
6:01:57,     5.840
6:02:00,     2.920
6:02:03,     0.000
6:02:06,     0.000
6:02:09,     0.000
6:02:13,     2.920
6:02:16,     5.840
6:02:19,     2.920
6:02:22,     0.000
6:02:25,     5.840
6:02:28,     5.840
6:02:31,     0.000
6:02:34,     2.920
6:02:37,     1.460
6:02:40,     1.460
6:02:43,     2.920
6:02:46,     2.920
6:02:49,     0.000
6:02:52,     2.920
6:02:55,     2.920
6:02:58,     0.000
6:03:01,     0.000
6:03:05,     5.840
6:03:08,     1.460
6:03:11,     0.000
6:03:14,     2.920
6:03:17,     1.460
6:03:20,     2.920
6:03:23,     5.840
6:03:26,     1.460
6:03:29,     2.920
6:03:32,     5.840
6:03:35,     0.000
6:03:38,     5.840
6:03:41,     2.920
6:03:44,     2.920
6:03:47,     1.460
6:03:50,     5.840
6:03:53,     2.920
6:03:56,     5.840
6:04:00,     5.840
6:04:03,     2.920
6:04:06,     0.000
6:04:09,     1.460
6:04:12,     5.840
6:04:15,     0.000
6:04:18,     5.840
6:04:21,     5.840
6:04:24,     1.460
6:04:27,     0.000
6:04:30,     5.840
6:04:33,     5.840
6:04:36,     0.000
6:04:39,     2.920
6:04:42,     5.840
6:04:45,     5.840
6:04:49,     1.460
6:04:52,     1.460
6:04:55,     5.840
6:04:58,     2.920
6:05:01,     2.920
6:05:04,     5.840
6:05:07,     2.920
6:05:10,     0.000
6:05:13,     5.840
6:05:16,     2.920
6:05:19,     2.920
6:05:22,     1.460
6:05:25,     5.840
6:05:28,     2.920
6:05:31,     2.920
6:05:35,     5.840
6:05:38,     5.840
6:05:41,     2.920
6:05:44,     1.460
6:05:47,     2.920
6:05:50,     1.460
6:05:53,     5.840
6:05:56,     5.840
6:05:59,     1.460
6:06:02,     0.000
6:06:05,     2.920
6:06:08,     2.920
6:06:11,     5.840
6:06:14,     2.920
6:06:17,     2.920
6:06:20,     2.920
6:06:23,     2.920
6:06:26,     0.000
6:06:30,     5.840
6:06:33,     1.460
6:06:36,     5.840
6:06:39,     5.840
6:06:42,     2.920
6:06:45,     0.000
6:06:48,     5.840
6:06:51,     1.460
6:06:54,     5.840
6:06:57,     2.920
6:07:00,     2.920
6:07:03,     4.380
6:07:06,     5.840
6:07:09,     1.460
6:07:12,     2.920
6:07:15,     1.460
6:07:18,     5.840
6:07:22,     1.460
6:07:25,     1.460
6:07:28,     5.840
6:07:31,     5.840
6:07:34,     5.840
6:07:37,     4.380
6:07:40,     2.920
6:07:43,     2.920
6:07:46,     2.920
6:07:49,     5.840
6:07:52,     2.920
6:07:55,     2.920
6:07:58,     1.460
6:08:01,     5.840
6:08:04,     5.840
6:08:07,     1.460
6:08:10,     0.000
6:08:13,     5.840
6:08:17,     1.460
6:08:20,     5.840
6:08:23,     5.840
6:08:26,     1.460
